sla_event_id,exception_id,sla_type,sla_start_timestamp,sla_due_timestamp,sla_breached_flag,breach_minutes,escalation_required,sla_status
SLA_SYN_0000594,EXC_SYN_0000594,PAYMENT_EXCEPTION_RESOLUTION,2025-12-03T20:30:00,2025-12-04T04:30:00,FALSE,0,FALSE,MET
SLA_SYN_0000595,EXC_SYN_0000595,PAYMENT_EXCEPTION_RESOLUTION,2025-11-20T15:58:00,2025-11-20T19:58:00,TRUE,85,TRUE,BREACHED
SLA_SYN_0000596,EXC_SYN_0000596,PAYMENT_EXCEPTION_RESOLUTION,2026-03-09T21:16:00,2026-03-10T05:16:00,TRUE,8324,FALSE,BREACHED
SLA_SYN_0000597,EXC_SYN_0000597,PAYMENT_EXCEPTION_RESOLUTION,2025-12-10T15:54:00,2025-12-10T23:54:00,FALSE,0,FALSE,MET
SLA_SYN_0000598,EXC_SYN_0000598,PAYMENT_EXCEPTION_RESOLUTION,2026-02-01T18:11:00,2026-02-01T22:11:00,FALSE,0,FALSE,MET
SLA_SYN_0000599,EXC_SYN_0000599,PAYMENT_EXCEPTION_RESOLUTION,2025-12-31T18:44:00,2025-12-31T22:44:00,FALSE,0,FALSE,MET
SLA_SYN_0000600,EXC_SYN_0000600,PAYMENT_EXCEPTION_RESOLUTION,2025-11-18T15:56:00,2025-11-18T23:56:00,TRUE,168484,FALSE,BREACHED
SLA_SYN_0000601,EXC_SYN_0000601,PAYMENT_EXCEPTION_RESOLUTION,2025-12-16T15:22:00,2025-12-16T19:22:00,FALSE,0,FALSE,MET
SLA_SYN_0000602,EXC_SYN_0000602,PAYMENT_EXCEPTION_RESOLUTION,2026-01-05T21:27:00,2026-01-06T05:27:00,TRUE,92,FALSE,BREACHED
SLA_SYN_0000603,EXC_SYN_0000603,PAYMENT_EXCEPTION_RESOLUTION,2025-12-01T17:32:00,2025-12-02T01:32:00,FALSE,0,FALSE,MET
SLA_SYN_0000604,EXC_SYN_0000604,PAYMENT_EXCEPTION_RESOLUTION,2026-02-15T22:50:00,2026-02-16T06:50:00,TRUE,39910,FALSE,BREACHED
SLA_SYN_0000605,EXC_SYN_0000605,PAYMENT_EXCEPTION_RESOLUTION,2026-01-11T21:36:00,2026-01-12T05:36:00,FALSE,0,FALSE,MET
SLA_SYN_0000606,EXC_SYN_0000606,PAYMENT_EXCEPTION_RESOLUTION,2026-03-04T18:11:00,2026-03-04T22:11:00,FALSE,0,FALSE,MET
SLA_SYN_0000607,EXC_SYN_0000607,PAYMENT_EXCEPTION_RESOLUTION,2025-12-08T15:33:00,2025-12-08T23:33:00,FALSE,0,FALSE,MET
SLA_SYN_0000608,EXC_SYN_0000608,PAYMENT_EXCEPTION_RESOLUTION,2026-01-14T22:55:00,2026-01-15T06:55:00,TRUE,85985,FALSE,BREACHED
SLA_SYN_0000609,EXC_SYN_0000609,PAYMENT_EXCEPTION_RESOLUTION,2026-01-31T22:11:00,2026-02-01T02:11:00,TRUE,99,TRUE,BREACHED
SLA_SYN_0000610,EXC_SYN_0000610,PAYMENT_EXCEPTION_RESOLUTION,2026-02-04T10:02:00,2026-02-04T14:02:00,FALSE,0,FALSE,MET
SLA_SYN_0000611,EXC_SYN_0000611,PAYMENT_EXCEPTION_RESOLUTION,2026-01-13T14:23:00,2026-01-13T22:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000612,EXC_SYN_0000612,PAYMENT_EXCEPTION_RESOLUTION,2026-01-16T18:24:00,2026-01-16T22:24:00,TRUE,83616,TRUE,BREACHED
SLA_SYN_0000613,EXC_SYN_0000613,PAYMENT_EXCEPTION_RESOLUTION,2026-01-23T16:23:00,2026-01-24T00:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000614,EXC_SYN_0000614,PAYMENT_EXCEPTION_RESOLUTION,2026-02-12T18:30:00,2026-02-13T02:30:00,FALSE,0,FALSE,MET
SLA_SYN_0000615,EXC_SYN_0000615,PAYMENT_EXCEPTION_RESOLUTION,2026-02-08T10:47:00,2026-02-08T18:47:00,FALSE,0,FALSE,MET
SLA_SYN_0000616,EXC_SYN_0000616,PAYMENT_EXCEPTION_RESOLUTION,2026-01-19T11:00:00,2026-01-19T19:00:00,TRUE,79500,FALSE,BREACHED
SLA_SYN_0000617,EXC_SYN_0000617,PAYMENT_EXCEPTION_RESOLUTION,2025-12-04T19:09:00,2025-12-04T23:09:00,FALSE,0,FALSE,MET
SLA_SYN_0000618,EXC_SYN_0000618,PAYMENT_EXCEPTION_RESOLUTION,2026-02-12T18:08:00,2026-02-13T02:08:00,FALSE,0,FALSE,MET
SLA_SYN_0000619,EXC_SYN_0000619,PAYMENT_EXCEPTION_RESOLUTION,2025-11-29T12:09:00,2025-11-29T20:09:00,FALSE,0,FALSE,MET
SLA_SYN_0000620,EXC_SYN_0000620,PAYMENT_EXCEPTION_RESOLUTION,2025-12-10T11:52:00,2025-12-10T15:52:00,TRUE,137288,TRUE,BREACHED
SLA_SYN_0000621,EXC_SYN_0000621,PAYMENT_EXCEPTION_RESOLUTION,2026-01-12T13:12:00,2026-01-12T17:12:00,FALSE,0,FALSE,MET
SLA_SYN_0000622,EXC_SYN_0000622,PAYMENT_EXCEPTION_RESOLUTION,2026-01-09T13:25:00,2026-01-09T21:25:00,FALSE,0,FALSE,MET
SLA_SYN_0000623,EXC_SYN_0000623,PAYMENT_EXCEPTION_RESOLUTION,2026-02-25T17:56:00,2026-02-25T21:56:00,TRUE,113,TRUE,BREACHED
SLA_SYN_0000624,EXC_SYN_0000624,PAYMENT_EXCEPTION_RESOLUTION,2026-02-20T16:25:00,2026-02-21T00:25:00,TRUE,33095,FALSE,BREACHED
SLA_SYN_0000625,EXC_SYN_0000625,PAYMENT_EXCEPTION_RESOLUTION,2025-12-05T16:38:00,2025-12-06T00:38:00,FALSE,0,FALSE,MET
SLA_SYN_0000626,EXC_SYN_0000626,PAYMENT_EXCEPTION_RESOLUTION,2025-12-16T21:46:00,2025-12-17T05:46:00,FALSE,0,FALSE,MET
SLA_SYN_0000627,EXC_SYN_0000627,PAYMENT_EXCEPTION_RESOLUTION,2025-12-10T14:20:00,2025-12-10T22:20:00,FALSE,0,FALSE,MET
SLA_SYN_0000628,EXC_SYN_0000628,PAYMENT_EXCEPTION_RESOLUTION,2026-01-13T20:45:00,2026-01-14T00:45:00,TRUE,87795,TRUE,BREACHED
SLA_SYN_0000629,EXC_SYN_0000629,PAYMENT_EXCEPTION_RESOLUTION,2025-12-14T13:59:00,2025-12-14T21:59:00,FALSE,0,FALSE,MET
SLA_SYN_0000630,EXC_SYN_0000630,PAYMENT_EXCEPTION_RESOLUTION,2025-11-20T21:48:00,2025-11-21T05:48:00,TRUE,120,FALSE,BREACHED
SLA_SYN_0000631,EXC_SYN_0000631,PAYMENT_EXCEPTION_RESOLUTION,2026-01-14T14:05:00,2026-01-14T18:05:00,FALSE,0,FALSE,MET
SLA_SYN_0000632,EXC_SYN_0000632,PAYMENT_EXCEPTION_RESOLUTION,2026-02-24T17:02:00,2026-02-24T21:02:00,TRUE,27538,TRUE,BREACHED
SLA_SYN_0000633,EXC_SYN_0000633,PAYMENT_EXCEPTION_RESOLUTION,2026-03-13T22:37:00,2026-03-14T02:37:00,FALSE,0,FALSE,MET
SLA_SYN_0000634,EXC_SYN_0000634,PAYMENT_EXCEPTION_RESOLUTION,2026-01-08T17:08:00,2026-01-08T21:08:00,FALSE,0,FALSE,MET
SLA_SYN_0000635,EXC_SYN_0000635,PAYMENT_EXCEPTION_RESOLUTION,2026-01-18T20:42:00,2026-01-19T04:42:00,FALSE,0,FALSE,MET
SLA_SYN_0000636,EXC_SYN_0000636,PAYMENT_EXCEPTION_RESOLUTION,2025-11-18T14:23:00,2025-11-18T22:23:00,TRUE,168577,FALSE,BREACHED
SLA_SYN_0000637,EXC_SYN_0000637,PAYMENT_EXCEPTION_RESOLUTION,2026-01-08T11:10:00,2026-01-08T19:10:00,TRUE,127,FALSE,BREACHED
SLA_SYN_0000638,EXC_SYN_0000638,PAYMENT_EXCEPTION_RESOLUTION,2026-01-11T12:10:00,2026-01-11T20:10:00,FALSE,0,FALSE,MET
SLA_SYN_0000639,EXC_SYN_0000639,PAYMENT_EXCEPTION_RESOLUTION,2026-01-17T10:29:00,2026-01-17T14:29:00,FALSE,0,FALSE,MET
SLA_SYN_0000640,EXC_SYN_0000640,PAYMENT_EXCEPTION_RESOLUTION,2026-01-01T14:57:00,2026-01-01T22:57:00,TRUE,105183,FALSE,BREACHED
SLA_SYN_0000641,EXC_SYN_0000641,PAYMENT_EXCEPTION_RESOLUTION,2026-01-07T17:07:00,2026-01-08T01:07:00,FALSE,0,FALSE,MET
SLA_SYN_0000642,EXC_SYN_0000642,PAYMENT_EXCEPTION_RESOLUTION,2025-12-20T09:51:00,2025-12-20T13:51:00,FALSE,0,FALSE,MET
SLA_SYN_0000643,EXC_SYN_0000643,PAYMENT_EXCEPTION_RESOLUTION,2026-03-14T12:35:00,2026-03-14T16:35:00,FALSE,0,FALSE,MET
SLA_SYN_0000644,EXC_SYN_0000644,PAYMENT_EXCEPTION_RESOLUTION,2026-02-19T14:05:00,2026-02-19T22:05:00,TRUE,34675,FALSE,BREACHED
SLA_SYN_0000645,EXC_SYN_0000645,PAYMENT_EXCEPTION_RESOLUTION,2025-12-21T15:05:00,2025-12-21T19:05:00,FALSE,0,FALSE,MET
SLA_SYN_0000646,EXC_SYN_0000646,PAYMENT_EXCEPTION_RESOLUTION,2026-03-14T13:54:00,2026-03-14T21:54:00,FALSE,0,FALSE,MET
SLA_SYN_0000647,EXC_SYN_0000647,PAYMENT_EXCEPTION_RESOLUTION,2026-01-25T10:26:00,2026-01-25T18:26:00,FALSE,0,FALSE,MET
SLA_SYN_0000648,EXC_SYN_0000648,PAYMENT_EXCEPTION_RESOLUTION,2025-12-20T11:56:00,2025-12-20T19:56:00,TRUE,122644,FALSE,BREACHED
SLA_SYN_0000649,EXC_SYN_0000649,PAYMENT_EXCEPTION_RESOLUTION,2026-03-06T15:00:00,2026-03-06T23:00:00,FALSE,0,FALSE,MET
SLA_SYN_0000650,EXC_SYN_0000650,PAYMENT_EXCEPTION_RESOLUTION,2026-02-14T12:32:00,2026-02-14T16:32:00,FALSE,0,FALSE,MET
SLA_SYN_0000651,EXC_SYN_0000651,PAYMENT_EXCEPTION_RESOLUTION,2026-01-01T17:13:00,2026-01-02T01:13:00,TRUE,141,FALSE,BREACHED
SLA_SYN_0000652,EXC_SYN_0000652,PAYMENT_EXCEPTION_RESOLUTION,2026-01-26T14:25:00,2026-01-26T22:25:00,TRUE,69215,FALSE,BREACHED
SLA_SYN_0000653,EXC_SYN_0000653,PAYMENT_EXCEPTION_RESOLUTION,2026-01-21T19:23:00,2026-01-21T23:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000654,EXC_SYN_0000654,PAYMENT_EXCEPTION_RESOLUTION,2025-11-18T15:48:00,2025-11-18T19:48:00,FALSE,0,FALSE,MET
SLA_SYN_0000655,EXC_SYN_0000655,PAYMENT_EXCEPTION_RESOLUTION,2025-12-30T21:43:00,2025-12-31T05:43:00,FALSE,0,FALSE,MET
SLA_SYN_0000656,EXC_SYN_0000656,PAYMENT_EXCEPTION_RESOLUTION,2026-02-15T21:36:00,2026-02-16T01:36:00,TRUE,40224,TRUE,BREACHED
SLA_SYN_0000657,EXC_SYN_0000657,PAYMENT_EXCEPTION_RESOLUTION,2026-03-04T21:49:00,2026-03-05T05:49:00,FALSE,0,FALSE,MET
SLA_SYN_0000658,EXC_SYN_0000658,PAYMENT_EXCEPTION_RESOLUTION,2026-02-28T12:49:00,2026-02-28T20:49:00,TRUE,148,FALSE,BREACHED
SLA_SYN_0000659,EXC_SYN_0000659,PAYMENT_EXCEPTION_RESOLUTION,2026-01-08T14:29:00,2026-01-08T22:29:00,FALSE,0,FALSE,MET
SLA_SYN_0000660,EXC_SYN_0000660,PAYMENT_EXCEPTION_RESOLUTION,2026-01-14T16:09:00,2026-01-15T00:09:00,TRUE,86391,FALSE,BREACHED
SLA_SYN_0000661,EXC_SYN_0000661,PAYMENT_EXCEPTION_RESOLUTION,2026-03-03T18:16:00,2026-03-03T22:16:00,FALSE,0,FALSE,MET
SLA_SYN_0000662,EXC_SYN_0000662,PAYMENT_EXCEPTION_RESOLUTION,2026-01-21T19:06:00,2026-01-22T03:06:00,FALSE,0,FALSE,MET
SLA_SYN_0000663,EXC_SYN_0000663,PAYMENT_EXCEPTION_RESOLUTION,2026-01-15T14:34:00,2026-01-15T22:34:00,FALSE,0,FALSE,MET
SLA_SYN_0000664,EXC_SYN_0000664,PAYMENT_EXCEPTION_RESOLUTION,2026-03-01T16:21:00,2026-03-01T20:21:00,TRUE,20379,TRUE,BREACHED
SLA_SYN_0000665,EXC_SYN_0000665,PAYMENT_EXCEPTION_RESOLUTION,2026-01-14T08:40:00,2026-01-14T12:40:00,TRUE,155,TRUE,BREACHED
SLA_SYN_0000666,EXC_SYN_0000666,PAYMENT_EXCEPTION_RESOLUTION,2026-02-15T11:07:00,2026-02-15T19:07:00,FALSE,0,FALSE,MET
SLA_SYN_0000667,EXC_SYN_0000667,PAYMENT_EXCEPTION_RESOLUTION,2026-02-09T10:23:00,2026-02-09T14:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000668,EXC_SYN_0000668,PAYMENT_EXCEPTION_RESOLUTION,2025-12-31T17:45:00,2026-01-01T01:45:00,TRUE,106455,FALSE,BREACHED
SLA_SYN_0000669,EXC_SYN_0000669,PAYMENT_EXCEPTION_RESOLUTION,2026-03-14T12:33:00,2026-03-14T16:33:00,FALSE,0,FALSE,MET
SLA_SYN_0000670,EXC_SYN_0000670,PAYMENT_EXCEPTION_RESOLUTION,2026-02-21T10:15:00,2026-02-21T18:15:00,FALSE,0,FALSE,MET
SLA_SYN_0000671,EXC_SYN_0000671,PAYMENT_EXCEPTION_RESOLUTION,2025-12-15T09:58:00,2025-12-15T17:58:00,FALSE,0,FALSE,MET
SLA_SYN_0000672,EXC_SYN_0000672,PAYMENT_EXCEPTION_RESOLUTION,2025-11-19T17:30:00,2025-11-19T21:30:00,TRUE,167190,TRUE,BREACHED
SLA_SYN_0000673,EXC_SYN_0000673,PAYMENT_EXCEPTION_RESOLUTION,2026-02-03T10:44:00,2026-02-03T18:44:00,FALSE,0,FALSE,MET
SLA_SYN_0000674,EXC_SYN_0000674,PAYMENT_EXCEPTION_RESOLUTION,2025-12-19T11:07:00,2025-12-19T19:07:00,FALSE,0,FALSE,MET
SLA_SYN_0000675,EXC_SYN_0000675,PAYMENT_EXCEPTION_RESOLUTION,2026-01-07T15:55:00,2026-01-07T19:55:00,FALSE,0,FALSE,MET
SLA_SYN_0000676,EXC_SYN_0000676,PAYMENT_EXCEPTION_RESOLUTION,2025-12-27T15:41:00,2025-12-27T19:41:00,TRUE,112579,TRUE,BREACHED
SLA_SYN_0000677,EXC_SYN_0000677,PAYMENT_EXCEPTION_RESOLUTION,2026-03-08T14:37:00,2026-03-08T22:37:00,FALSE,0,FALSE,MET
SLA_SYN_0000678,EXC_SYN_0000678,PAYMENT_EXCEPTION_RESOLUTION,2026-02-05T11:09:00,2026-02-05T15:09:00,FALSE,0,FALSE,MET
SLA_SYN_0000679,EXC_SYN_0000679,PAYMENT_EXCEPTION_RESOLUTION,2026-02-13T11:32:00,2026-02-13T19:32:00,TRUE,169,FALSE,BREACHED
SLA_SYN_0000680,EXC_SYN_0000680,PAYMENT_EXCEPTION_RESOLUTION,2026-02-27T18:17:00,2026-02-28T02:17:00,TRUE,22903,FALSE,BREACHED
SLA_SYN_0000681,EXC_SYN_0000681,PAYMENT_EXCEPTION_RESOLUTION,2026-01-27T14:12:00,2026-01-27T22:12:00,FALSE,0,FALSE,MET
SLA_SYN_0000682,EXC_SYN_0000682,PAYMENT_EXCEPTION_RESOLUTION,2026-02-11T17:06:00,2026-02-12T01:06:00,FALSE,0,FALSE,MET
SLA_SYN_0000683,EXC_SYN_0000683,PAYMENT_EXCEPTION_RESOLUTION,2026-01-27T16:32:00,2026-01-27T20:32:00,FALSE,0,FALSE,MET
SLA_SYN_0000684,EXC_SYN_0000684,PAYMENT_EXCEPTION_RESOLUTION,2025-12-06T15:01:00,2025-12-06T23:01:00,TRUE,142619,FALSE,BREACHED
SLA_SYN_0000685,EXC_SYN_0000685,PAYMENT_EXCEPTION_RESOLUTION,2025-11-16T20:09:00,2025-11-17T04:09:00,FALSE,0,FALSE,MET
SLA_SYN_0000686,EXC_SYN_0000686,PAYMENT_EXCEPTION_RESOLUTION,2025-11-26T13:33:00,2025-11-26T17:33:00,TRUE,176,TRUE,BREACHED
SLA_SYN_0000687,EXC_SYN_0000687,PAYMENT_EXCEPTION_RESOLUTION,2025-12-18T19:08:00,2025-12-18T23:08:00,FALSE,0,FALSE,MET
SLA_SYN_0000688,EXC_SYN_0000688,PAYMENT_EXCEPTION_RESOLUTION,2026-03-05T17:27:00,2026-03-06T01:27:00,TRUE,14313,FALSE,BREACHED
SLA_SYN_0000689,EXC_SYN_0000689,PAYMENT_EXCEPTION_RESOLUTION,2026-01-07T16:53:00,2026-01-07T20:53:00,FALSE,0,FALSE,MET
SLA_SYN_0000690,EXC_SYN_0000690,PAYMENT_EXCEPTION_RESOLUTION,2026-01-06T15:02:00,2026-01-06T23:02:00,FALSE,0,FALSE,MET
SLA_SYN_0000691,EXC_SYN_0000691,PAYMENT_EXCEPTION_RESOLUTION,2026-01-26T22:34:00,2026-01-27T06:34:00,FALSE,0,FALSE,MET
SLA_SYN_0000692,EXC_SYN_0000692,PAYMENT_EXCEPTION_RESOLUTION,2025-12-29T22:37:00,2025-12-30T06:37:00,TRUE,109043,FALSE,BREACHED
SLA_SYN_0000693,EXC_SYN_0000693,PAYMENT_EXCEPTION_RESOLUTION,2025-12-07T12:32:00,2025-12-07T20:32:00,TRUE,183,FALSE,BREACHED
SLA_SYN_0000694,EXC_SYN_0000694,PAYMENT_EXCEPTION_RESOLUTION,2026-03-08T11:31:00,2026-03-08T15:31:00,FALSE,0,FALSE,MET
SLA_SYN_0000695,EXC_SYN_0000695,PAYMENT_EXCEPTION_RESOLUTION,2025-12-28T10:54:00,2025-12-28T18:54:00,FALSE,0,FALSE,MET
SLA_SYN_0000696,EXC_SYN_0000696,PAYMENT_EXCEPTION_RESOLUTION,2026-03-09T11:17:00,2026-03-09T15:17:00,TRUE,9163,TRUE,BREACHED
SLA_SYN_0000697,EXC_SYN_0000697,PAYMENT_EXCEPTION_RESOLUTION,2026-01-25T18:19:00,2026-01-25T22:19:00,FALSE,0,FALSE,MET
SLA_SYN_0000698,EXC_SYN_0000698,PAYMENT_EXCEPTION_RESOLUTION,2026-01-05T13:10:00,2026-01-05T17:10:00,FALSE,0,FALSE,MET
SLA_SYN_0000699,EXC_SYN_0000699,PAYMENT_EXCEPTION_RESOLUTION,2026-02-11T17:58:00,2026-02-12T01:58:00,FALSE,0,FALSE,MET
SLA_SYN_0000700,EXC_SYN_0000700,PAYMENT_EXCEPTION_RESOLUTION,2025-12-02T19:28:00,2025-12-02T23:28:00,TRUE,148352,TRUE,BREACHED
SLA_SYN_0000701,EXC_SYN_0000701,PAYMENT_EXCEPTION_RESOLUTION,2025-11-16T16:40:00,2025-11-17T00:40:00,FALSE,0,FALSE,MET
SLA_SYN_0000702,EXC_SYN_0000702,PAYMENT_EXCEPTION_RESOLUTION,2025-12-20T19:24:00,2025-12-21T03:24:00,FALSE,0,FALSE,MET
SLA_SYN_0000703,EXC_SYN_0000703,PAYMENT_EXCEPTION_RESOLUTION,2026-03-02T14:05:00,2026-03-02T22:05:00,FALSE,0,FALSE,MET
SLA_SYN_0000704,EXC_SYN_0000704,PAYMENT_EXCEPTION_RESOLUTION,2026-01-04T13:31:00,2026-01-04T21:31:00,TRUE,100949,FALSE,BREACHED
SLA_SYN_0000705,EXC_SYN_0000705,PAYMENT_EXCEPTION_RESOLUTION,2026-03-11T13:24:00,2026-03-11T17:24:00,FALSE,0,FALSE,MET
SLA_SYN_0000706,EXC_SYN_0000706,PAYMENT_EXCEPTION_RESOLUTION,2026-02-04T16:01:00,2026-02-05T00:01:00,FALSE,0,FALSE,MET
SLA_SYN_0000707,EXC_SYN_0000707,PAYMENT_EXCEPTION_RESOLUTION,2026-02-09T20:02:00,2026-02-10T04:02:00,TRUE,197,FALSE,BREACHED
SLA_SYN_0000708,EXC_SYN_0000708,PAYMENT_EXCEPTION_RESOLUTION,2026-02-08T17:51:00,2026-02-08T21:51:00,TRUE,50529,TRUE,BREACHED
SLA_SYN_0000709,EXC_SYN_0000709,PAYMENT_EXCEPTION_RESOLUTION,2026-01-09T16:20:00,2026-01-09T20:20:00,FALSE,0,FALSE,MET
SLA_SYN_0000710,EXC_SYN_0000710,PAYMENT_EXCEPTION_RESOLUTION,2026-01-02T12:15:00,2026-01-02T20:15:00,FALSE,0,FALSE,MET
SLA_SYN_0000711,EXC_SYN_0000711,PAYMENT_EXCEPTION_RESOLUTION,2025-12-26T17:33:00,2025-12-26T21:33:00,FALSE,0,FALSE,MET
SLA_SYN_0000712,EXC_SYN_0000712,PAYMENT_EXCEPTION_RESOLUTION,2026-01-20T12:51:00,2026-01-20T20:51:00,TRUE,77949,FALSE,BREACHED
SLA_SYN_0000713,EXC_SYN_0000713,PAYMENT_EXCEPTION_RESOLUTION,2025-12-01T19:26:00,2025-12-02T03:26:00,FALSE,0,FALSE,MET
SLA_SYN_0000714,EXC_SYN_0000714,PAYMENT_EXCEPTION_RESOLUTION,2026-02-16T13:17:00,2026-02-16T21:17:00,TRUE,204,FALSE,BREACHED
SLA_SYN_0000715,EXC_SYN_0000715,PAYMENT_EXCEPTION_RESOLUTION,2025-12-31T17:58:00,2026-01-01T01:58:00,FALSE,0,FALSE,MET
SLA_SYN_0000716,EXC_SYN_0000716,PAYMENT_EXCEPTION_RESOLUTION,2026-02-10T18:01:00,2026-02-10T22:01:00,TRUE,47639,TRUE,BREACHED
SLA_SYN_0000717,EXC_SYN_0000717,PAYMENT_EXCEPTION_RESOLUTION,2025-11-24T23:09:00,2025-11-25T07:09:00,FALSE,0,FALSE,MET
SLA_SYN_0000718,EXC_SYN_0000718,PAYMENT_EXCEPTION_RESOLUTION,2025-12-19T15:53:00,2025-12-19T23:53:00,FALSE,0,FALSE,MET
SLA_SYN_0000719,EXC_SYN_0000719,PAYMENT_EXCEPTION_RESOLUTION,2026-02-07T14:12:00,2026-02-07T18:12:00,FALSE,0,FALSE,MET
SLA_SYN_0000720,EXC_SYN_0000720,PAYMENT_EXCEPTION_RESOLUTION,2025-12-16T11:46:00,2025-12-16T15:46:00,TRUE,128654,TRUE,BREACHED
SLA_SYN_0000721,EXC_SYN_0000721,PAYMENT_EXCEPTION_RESOLUTION,2026-02-28T15:20:00,2026-02-28T23:20:00,TRUE,31,FALSE,BREACHED
SLA_SYN_0000722,EXC_SYN_0000722,PAYMENT_EXCEPTION_RESOLUTION,2026-02-08T12:22:00,2026-02-08T16:22:00,FALSE,0,FALSE,MET
SLA_SYN_0000723,EXC_SYN_0000723,PAYMENT_EXCEPTION_RESOLUTION,2025-11-25T10:21:00,2025-11-25T18:21:00,FALSE,0,FALSE,MET
SLA_SYN_0000724,EXC_SYN_0000724,PAYMENT_EXCEPTION_RESOLUTION,2026-01-24T14:32:00,2026-01-24T22:32:00,TRUE,72088,FALSE,BREACHED
SLA_SYN_0000725,EXC_SYN_0000725,PAYMENT_EXCEPTION_RESOLUTION,2026-01-12T15:32:00,2026-01-12T23:32:00,FALSE,0,FALSE,MET
SLA_SYN_0000726,EXC_SYN_0000726,PAYMENT_EXCEPTION_RESOLUTION,2026-02-25T10:23:00,2026-02-25T18:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000727,EXC_SYN_0000727,PAYMENT_EXCEPTION_RESOLUTION,2026-01-17T11:23:00,2026-01-17T15:23:00,FALSE,0,FALSE,MET
SLA_SYN_0000728,EXC_SYN_0000728,PAYMENT_EXCEPTION_RESOLUTION,2026-01-23T18:05:00,2026-01-24T02:05:00,TRUE,73315,FALSE,BREACHED
SLA_SYN_0000729,EXC_SYN_0000729,PAYMENT_EXCEPTION_RESOLUTION,2026-01-04T13:13:00,2026-01-04T21:13:00,FALSE,0,FALSE,MET
SLA_SYN_0000730,EXC_SYN_0000730,PAYMENT_EXCEPTION_RESOLUTION,2026-01-19T18:51:00,2026-01-19T22:51:00,FALSE,0,FALSE,MET
SLA_SYN_0000731,EXC_SYN_0000731,PAYMENT_EXCEPTION_RESOLUTION,2026-02-07T16:33:00,2026-02-07T20:33:00,FALSE,0,FALSE,MET
SLA_SYN_0000732,EXC_SYN_0000732,PAYMENT_EXCEPTION_RESOLUTION,2025-12-19T19:07:00,2025-12-20T03:07:00,TRUE,123653,FALSE,BREACHED
SLA_SYN_0000733,EXC_SYN_0000733,PAYMENT_EXCEPTION_RESOLUTION,2025-12-18T13:38:00,2025-12-18T17:38:00,FALSE,0,FALSE,MET
SLA_SYN_0000734,EXC_SYN_0000734,PAYMENT_EXCEPTION_RESOLUTION,2025-12-10T16:22:00,2025-12-11T00:22:00,FALSE,0,FALSE,MET
SLA_SYN_0000735,EXC_SYN_0000735,PAYMENT_EXCEPTION_RESOLUTION,2026-01-28T21:13:00,2026-01-29T05:13:00,TRUE,45,FALSE,BREACHED
SLA_SYN_0000736,EXC_SYN_0000736,PAYMENT_EXCEPTION_RESOLUTION,2026-01-22T20:39:00,2026-01-23T04:39:00,TRUE,74601,FALSE,BREACHED
SLA_SYN_0000737,EXC_SYN_0000737,PAYMENT_EXCEPTION_RESOLUTION,2026-01-25T18:38:00,2026-01-26T02:38:00,FALSE,0,FALSE,MET
SLA_SYN_0000738,EXC_SYN_0000738,PAYMENT_EXCEPTION_RESOLUTION,2026-03-14T19:48:00,2026-03-14T23:48:00,FALSE,0,FALSE,MET
SLA_SYN_0000739,EXC_SYN_0000739,PAYMENT_EXCEPTION_RESOLUTION,2025-11-22T13:49:00,2025-11-22T21:49:00,FALSE,0,FALSE,MET
SLA_SYN_0000740,EXC_SYN_0000740,PAYMENT_EXCEPTION_RESOLUTION,2026-03-13T16:16:00,2026-03-14T00:16:00,TRUE,2864,FALSE,BREACHED
SLA_SYN_0000741,EXC_SYN_0000741,PAYMENT_EXCEPTION_RESOLUTION,2026-03-04T14:15:00,2026-03-04T18:15:00,FALSE,0,FALSE,MET
SLA_SYN_0000742,EXC_SYN_0000742,PAYMENT_EXCEPTION_RESOLUTION,2026-01-21T20:10:00,2026-01-22T00:10:00,TRUE,52,TRUE,BREACHED
SLA_SYN_0000743,EXC_SYN_0000743,PAYMENT_EXCEPTION_RESOLUTION,2026-02-24T22:57:00,2026-02-25T06:57:00,FALSE,0,FALSE,MET
SLA_SYN_0000744,EXC_SYN_0000744,PAYMENT_EXCEPTION_RESOLUTION,2025-12-20T18:05:00,2025-12-20T22:05:00,TRUE,122515,TRUE,BREACHED
SLA_SYN_0000745,EXC_SYN_0000745,PAYMENT_EXCEPTION_RESOLUTION,2026-02-04T22:26:00,2026-02-05T06:26:00,FALSE,0,FALSE,MET
SLA_SYN_0000746,EXC_SYN_0000746,PAYMENT_EXCEPTION_RESOLUTION,2025-12-13T14:03:00,2025-12-13T22:03:00,FALSE,0,FALSE,MET
SLA_SYN_0000747,EXC_SYN_0000747,PAYMENT_EXCEPTION_RESOLUTION,2026-03-09T17:17:00,2026-03-09T21:17:00,FALSE,0,FALSE,MET
SLA_SYN_0000748,EXC_SYN_0000748,PAYMENT_EXCEPTION_RESOLUTION,2026-01-17T10:53:00,2026-01-17T18:53:00,TRUE,82387,FALSE,BREACHED
